state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
XOOX.OX.X,XOOX.O..X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXXOOXX,XOOX.OOXX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOX.OOXX,XOOX.O.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOX.O.XX,XOOX.O..X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOX.O..X,XOOX....X,X,6,1.0000000000,0.0000000000,0.0000000000
XOOXX.O.X,XOOX..O.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXXXOOX,XOOX.XOOX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOX.XOOX,XOOX.XO.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOX.XO.X,XOOX..O.X,O,7,0.5000000000,0.5000000000,0.0000000000
XOOX..OXX,XOOX..O.X,O,7,0.5000000000,0.5000000000,0.0000000000
XOOX..O.X,XOOX....X,X,6,0.6666666667,0.3333333333,0.0000000000
XOOXX..OX,XOOX...OX,O,7,1.0000000000,0.0000000000,0.0000000000
XOOX.X.OX,XOOX...OX,O,7,0.5000000000,0.5000000000,0.0000000000
XOOX..XOX,XOOX...OX,O,7,1.0000000000,0.0000000000,0.0000000000
XOOX...OX,XOOX....X,X,6,0.8333333333,0.1666666667,0.0000000000
XOOX....X,XOO.....X,O,5,0.7500000000,0.2500000000,0.0000000000
XOO.X...X,XOO.....X,O,5,1.0000000000,0.0000000000,0.0000000000
XOOOXX..X,XOOO.X..X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOOXXXX,XOOOOXX.X,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOOXX.X,XOOO.XX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOXXXOX,XOOO.XXOX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOO.XXOX,XOOO.XX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XX.X,XOOO.X..X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOOX.XX,XOOO.X.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOXXOXX,XOOO.XOXX,O,9,1.0000000000,0.0000000000,0.0000000000
XOOO.XOXX,XOOO.X.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.X.XX,XOOO.X..X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO.X..X,XOO..X..X,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.OXXOX,XOO.OXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.OXX.X,XOO.OX..X,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.OXOXX,XOO.OX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.OX.XX,XOO.OX..X,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.OX..X,XOO..X..X,X,6,0.3333333333,0.6666666667,0.0000000000
XOO.XXO.X,XOO..XO.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..XOXX,XOO..XO.X,O,7,0.5000000000,0.5000000000,0.0000000000
XOO..XO.X,XOO..X..X,X,6,0.6666666667,0.3333333333,0.0000000000
XOO.XX.OX,XOO..X.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..XXOX,XOO..X.OX,O,7,0.5000000000,0.5000000000,0.0000000000
XOO..X.OX,XOO..X..X,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..X..X,XOO.....X,O,5,0.6666666667,0.3333333333,0.0000000000
XOOOX.X.X,XOOO..X.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO..XXX,XOOO..X.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO..X.X,XOO...X.X,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.O.XXX,XOO.O.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.O.X.X,XOO...X.X,X,6,0.8333333333,0.1666666667,0.0000000000
XOO.XOX.X,XOO..OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..OXXX,XOO..OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..OX.X,XOO...X.X,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.X.XOX,XOO...XOX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO...XOX,XOO...X.X,X,6,0.8333333333,0.1666666667,0.0000000000
XOO...X.X,XOO.....X,O,5,0.9166666667,0.0833333333,0.0000000000
XOOOX..XX,XOOO...XX,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO...XX,XOO....XX,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.O..XX,XOO....XX,X,6,0.6666666667,0.3333333333,0.0000000000
XOO.XO.XX,XOO..O.XX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..O.XX,XOO....XX,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.X.OXX,XOO...OXX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO...OXX,XOO....XX,X,6,0.6666666667,0.3333333333,0.0000000000
XOO....XX,XOO.....X,O,5,0.8333333333,0.1666666667,0.0000000000
XOO.....X,XO......X,X,4,0.8333333333,0.1666666667,0.0000000000
XOXOOX..X,XOXOO...X,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOOOX.X,XOXOO.X.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOO.XOX,XOXOO.X.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOO.X.X,XOXOO...X,O,7,0.0000000000,1.0000000000,0.0000000000
XOXOOO.XX,XOXOO..XX,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOOXOXX,XOXOO.OXX,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOO.OXX,XOXOO..XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOO..XX,XOXOO...X,O,7,0.5000000000,0.5000000000,0.0000000000
XOXOO...X,XOXO....X,X,6,0.5000000000,0.5000000000,0.0000000000
XOXOXO..X,XOXO.O..X,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOXOXOX,XOXO.OXOX,O,9,1.0000000000,0.0000000000,0.0000000000
XOXO.OXOX,XOXO.OX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOXO.OX.X,XOXO.O..X,O,7,0.5000000000,0.5000000000,0.0000000000
XOXOXOOXX,XOXO.OOXX,O,9,1.0000000000,0.0000000000,0.0000000000
XOXO.OOXX,XOXO.O.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOXO.O.XX,XOXO.O..X,O,7,0.5000000000,0.5000000000,0.0000000000
XOXO.O..X,XOXO....X,X,6,0.6666666667,0.3333333333,0.0000000000
XOXOX.O.X,XOXO..O.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO.XO.X,XOXO..O.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO..OXX,XOXO..O.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO..O.X,XOXO....X,X,6,1.0000000000,0.0000000000,0.0000000000
XOXOX..OX,XOXO...OX,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO.X.OX,XOXO...OX,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO..XOX,XOXO...OX,O,7,0.5000000000,0.5000000000,0.0000000000
XOXO...OX,XOXO....X,X,6,0.8333333333,0.1666666667,0.0000000000
XOXO....X,XO.O....X,O,5,0.7500000000,0.2500000000,0.0000000000
XO.OX...X,XO.O....X,O,5,1.0000000000,0.0000000000,0.0000000000
XO.OOXXOX,XO.OOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XO.OOXX.X,XO.OOX..X,O,7,0.5000000000,0.5000000000,0.0000000000
XO.OOXOXX,XO.OOX.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OOX.XX,XO.OOX..X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OOX..X,XO.O.X..X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.OXXO.X,XO.O.XO.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.XOXX,XO.O.XO.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.XO.X,XO.O.X..X,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OXX.OX,XO.O.X.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.XXOX,XO.O.X.OX,O,7,0.5000000000,0.5000000000,0.0000000000
XO.O.X.OX,XO.O.X..X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O.X..X,XO.O....X,O,5,0.9166666667,0.0833333333,0.0000000000
XO.OO.XXX,XO.OO.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OO.X.X,XO.O..X.X,X,6,0.5000000000,0.5000000000,0.0000000000
XO.OXOX.X,XO.O.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.OXXX,XO.O.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.OX.X,XO.O..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.OX.XOX,XO.O..XOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O..XOX,XO.O..X.X,X,6,0.6666666667,0.3333333333,0.0000000000
XO.O..X.X,XO.O....X,O,5,0.7500000000,0.2500000000,0.0000000000
XO.OO..XX,XO.O...XX,X,6,0.8333333333,0.1666666667,0.0000000000
XO.OXO.XX,XO.O.O.XX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.O.XX,XO.O...XX,X,6,0.8333333333,0.1666666667,0.0000000000
XO.OX.OXX,XO.O..OXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O..OXX,XO.O...XX,X,6,1.0000000000,0.0000000000,0.0000000000
XO.O...XX,XO.O....X,O,5,0.9166666667,0.0833333333,0.0000000000
XO.O....X,XO......X,X,4,0.8666666667,0.1333333333,0.0000000000
XOXXOOOXX,XOXXOOO.X,O,9,0.0000000000,0.0000000000,1.0000000000
XOXXOOO.X,XOXXOO..X,X,8,0.0000000000,0.0000000000,1.0000000000
XOXXOO.OX,XOXXOO..X,X,8,0.0000000000,1.0000000000,0.0000000000
XOXXOO..X,XOX.OO..X,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.OOXOX,XOX.OOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOX.OOX.X,XOX.OO..X,O,7,0.0000000000,1.0000000000,0.0000000000
XOX.OOOXX,XOX.OO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
XOX.OO.XX,XOX.OO..X,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.OO..X,XOX.O...X,X,6,0.0000000000,0.6666666667,0.3333333333
XOXXO.OOX,XOXXO.O.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOXXO.O.X,XOX.O.O.X,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.OXO.X,XOX.O.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.O.OXX,XOX.O.O.X,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.O.O.X,XOX.O...X,X,6,0.5000000000,0.1666666667,0.3333333333
XOX.O..OX,XOX.O...X,X,6,0.0000000000,1.0000000000,0.0000000000
XOX.O...X,XO..O...X,O,5,0.2500000000,0.5833333333,0.1666666667
XO.XOOX.X,XO.XOO..X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XOOOXX,XO.XOO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
XO.XOO.XX,XO.XOO..X,O,7,0.5000000000,0.0000000000,0.5000000000
XO.XOO..X,XO.XO...X,X,6,0.5000000000,0.1666666667,0.3333333333
XO.XOXOOX,XO.XOXO.X,X,8,0.0000000000,1.0000000000,0.0000000000
XO.XOXO.X,XO.XO.O.X,O,7,0.0000000000,1.0000000000,0.0000000000
XO.XO.OXX,XO.XO.O.X,O,7,0.0000000000,0.5000000000,0.5000000000
XO.XO.O.X,XO.XO...X,X,6,0.0000000000,0.6666666667,0.3333333333
XO.XO..OX,XO.XO...X,X,6,0.0000000000,1.0000000000,0.0000000000
XO.XO...X,XO..O...X,O,5,0.2500000000,0.5833333333,0.1666666667
XO..OXOXX,XO..OXO.X,O,7,0.5000000000,0.5000000000,0.0000000000
XO..OXO.X,XO..OX..X,X,6,0.5000000000,0.5000000000,0.0000000000
XO..OX.OX,XO..OX..X,X,6,0.0000000000,1.0000000000,0.0000000000
XO..OX..X,XO..O...X,O,5,0.4166666667,0.5833333333,0.0000000000
XO..OOXXX,XO..OOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO..OOX.X,XO..O.X.X,X,6,0.6666666667,0.3333333333,0.0000000000
XO..O.XOX,XO..O.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
XO..O.X.X,XO..O...X,O,5,0.5000000000,0.5000000000,0.0000000000
XO..OO.XX,XO..O..XX,X,6,0.5000000000,0.1666666667,0.3333333333
XO..O.OXX,XO..O..XX,X,6,0.3333333333,0.3333333333,0.3333333333
XO..O..XX,XO..O...X,O,5,0.5833333333,0.2500000000,0.1666666667
XO..O...X,XO......X,X,4,0.4000000000,0.5000000000,0.1000000000
XOXXXOOOX,XOXX.OOOX,O,9,1.0000000000,0.0000000000,0.0000000000
XOXX.OOOX,XOXX.OO.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOXX.OO.X,XOX..OO.X,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.XOO.X,XOX..OO.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..OOXX,XOX..OO.X,O,7,0.5000000000,0.0000000000,0.5000000000
XOX..OO.X,XOX..O..X,X,6,0.6666666667,0.0000000000,0.3333333333
XOXX.O.OX,XOX..O.OX,O,7,0.5000000000,0.5000000000,0.0000000000
XOX.XO.OX,XOX..O.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..OXOX,XOX..O.OX,O,7,0.5000000000,0.5000000000,0.0000000000
XOX..O.OX,XOX..O..X,X,6,0.6666666667,0.3333333333,0.0000000000
XOX..O..X,XO...O..X,O,5,0.5000000000,0.3333333333,0.1666666667
XO.XXOO.X,XO.X.OO.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.OOXX,XO.X.OO.X,O,7,0.5000000000,0.0000000000,0.5000000000
XO.X.OO.X,XO.X.O..X,X,6,0.6666666667,0.0000000000,0.3333333333
XO.XXO.OX,XO.X.O.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.OXOX,XO.X.O.OX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.O.OX,XO.X.O..X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.X.O..X,XO...O..X,O,5,0.7500000000,0.0833333333,0.1666666667
XO..XO..X,XO...O..X,O,5,1.0000000000,0.0000000000,0.0000000000
XO..XOXOX,XO...OXOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO...OXOX,XO...OX.X,X,6,0.8333333333,0.1666666667,0.0000000000
XO...OX.X,XO...O..X,O,5,0.8333333333,0.1666666667,0.0000000000
XO..XOOXX,XO...OOXX,O,7,1.0000000000,0.0000000000,0.0000000000
XO...OOXX,XO...O.XX,X,6,0.6666666667,0.0000000000,0.3333333333
XO...O.XX,XO...O..X,O,5,0.7500000000,0.0833333333,0.1666666667
XO...O..X,XO......X,X,4,0.7666666667,0.1333333333,0.1000000000
XOXX..OOX,XOX...OOX,O,7,0.5000000000,0.5000000000,0.0000000000
XOX.X.OOX,XOX...OOX,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..XOOX,XOX...OOX,O,7,1.0000000000,0.0000000000,0.0000000000
XOX...OOX,XOX...O.X,X,6,0.8333333333,0.1666666667,0.0000000000
XOX...O.X,XO....O.X,O,5,0.7500000000,0.0833333333,0.1666666667
XO.XX.OOX,XO.X..OOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.XOOX,XO.X..OOX,O,7,0.5000000000,0.5000000000,0.0000000000
XO.X..OOX,XO.X..O.X,X,6,0.6666666667,0.3333333333,0.0000000000
XO.X..O.X,XO....O.X,O,5,0.5000000000,0.3333333333,0.1666666667
XO..X.O.X,XO....O.X,O,5,1.0000000000,0.0000000000,0.0000000000
XO..XXOOX,XO...XOOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO...XOOX,XO...XO.X,X,6,0.8333333333,0.1666666667,0.0000000000
XO...XO.X,XO....O.X,O,5,0.7500000000,0.2500000000,0.0000000000
XO....OXX,XO....O.X,O,5,0.6666666667,0.1666666667,0.1666666667
XO....O.X,XO......X,X,4,0.7333333333,0.1666666667,0.1000000000
XOX....OX,XO.....OX,O,5,0.5833333333,0.4166666667,0.0000000000
XO.X...OX,XO.....OX,O,5,0.5833333333,0.4166666667,0.0000000000
XO..X..OX,XO.....OX,O,5,1.0000000000,0.0000000000,0.0000000000
XO...X.OX,XO.....OX,O,5,0.5833333333,0.4166666667,0.0000000000
XO....XOX,XO.....OX,O,5,0.5833333333,0.4166666667,0.0000000000
XO.....OX,XO......X,X,4,0.6666666667,0.3333333333,0.0000000000
XO......X,.O......X,O,3,0.7111111111,0.2388888889,0.0500000000
.OXOXOX.X,.OXOXO..X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXOOXX,.OXOXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
.OXOXO.XX,.OXOXO..X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXO..X,.OXOX...X,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOXXO.X,.OXOX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOX.OXX,.OXOX.O.X,O,7,0.5000000000,0.5000000000,0.0000000000
.OXOX.O.X,.OXOX...X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXOXX.OX,.OXOX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOX.XOX,.OXOX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOX..OX,.OXOX...X,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOX...X,.OXO....X,O,5,0.9166666667,0.0833333333,0.0000000000
.OXO.X..X,.OXO....X,O,5,1.0000000000,0.0000000000,0.0000000000
.OXOOXX.X,.OXOO.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOO.XXX,.OXOO.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOO.X.X,.OXO..X.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OXO.OXXX,.OXO.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.OX.X,.OXO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO.XXOX,.OXO..XOX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO..XOX,.OXO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO..X.X,.OXO....X,O,5,0.8333333333,0.1666666667,0.0000000000
.OXOOX.XX,.OXOO..XX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOO..XX,.OXO...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO.O.XX,.OXO...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO.XOXX,.OXO..OXX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO..OXX,.OXO...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO...XX,.OXO....X,O,5,0.8333333333,0.1666666667,0.0000000000
.OXO....X,.OX.....X,X,4,0.8666666667,0.1333333333,0.0000000000
.OXXOOXOX,.OXXOOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
.OXXOOX.X,.OXXOO..X,O,7,0.5000000000,0.5000000000,0.0000000000
.OXXOOOXX,.OXXOO.XX,X,8,0.0000000000,0.0000000000,1.0000000000
.OXXOO.XX,.OXXOO..X,O,7,0.5000000000,0.0000000000,0.5000000000
.OXXOO..X,.OXXO...X,X,6,0.3333333333,0.3333333333,0.3333333333
.OXXOXO.X,.OXXO.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXO.OXX,.OXXO.O.X,O,7,0.5000000000,0.0000000000,0.5000000000
.OXXO.O.X,.OXXO...X,X,6,0.5000000000,0.1666666667,0.3333333333
.OXXO..OX,.OXXO...X,X,6,0.0000000000,1.0000000000,0.0000000000
.OXXO...X,.OX.O...X,O,5,0.4166666667,0.4166666667,0.1666666667
.OX.OX..X,.OX.O...X,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.OOXXX,.OX.OOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.OOX.X,.OX.O.X.X,X,6,0.5000000000,0.5000000000,0.0000000000
.OX.O.XOX,.OX.O.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
.OX.O.X.X,.OX.O...X,O,5,0.5000000000,0.5000000000,0.0000000000
.OX.OO.XX,.OX.O..XX,X,6,0.5000000000,0.1666666667,0.3333333333
.OX.OXOXX,.OX.O.OXX,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.O.OXX,.OX.O..XX,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.O..XX,.OX.O...X,O,5,0.7500000000,0.0833333333,0.1666666667
.OX.O...X,.OX.....X,X,4,0.5833333333,0.3166666667,0.1000000000
.OXXXOOOX,.OXXXOO.X,X,8,1.0000000000,0.0000000000,0.0000000000
.OXXXOO.X,.OXX.OO.X,O,7,0.5000000000,0.0000000000,0.5000000000
.OXX.OOXX,.OXX.OO.X,O,7,0.0000000000,0.0000000000,1.0000000000
.OXX.OO.X,.OXX.O..X,X,6,0.3333333333,0.0000000000,0.6666666667
.OXXXO.OX,.OXX.O.OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.OXOX,.OXX.O.OX,O,7,0.5000000000,0.5000000000,0.0000000000
.OXX.O.OX,.OXX.O..X,X,6,0.6666666667,0.3333333333,0.0000000000
.OXX.O..X,.OX..O..X,O,5,0.5000000000,0.1666666667,0.3333333333
.OX.XOOXX,.OX.XOO.X,O,7,0.5000000000,0.0000000000,0.5000000000
.OX.XOO.X,.OX.XO..X,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.XOXOX,.OX.XO.OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XO.OX,.OX.XO..X,X,6,1.0000000000,0.0000000000,0.0000000000
.OX.XO..X,.OX..O..X,O,5,0.8333333333,0.0000000000,0.1666666667
.OX..OXOX,.OX..OX.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OX..OX.X,.OX..O..X,O,5,0.7500000000,0.2500000000,0.0000000000
.OX..OOXX,.OX..O.XX,X,6,0.3333333333,0.0000000000,0.6666666667
.OX..O.XX,.OX..O..X,O,5,0.5833333333,0.0833333333,0.3333333333
.OX..O..X,.OX.....X,X,4,0.6333333333,0.1666666667,0.2000000000
.OXXX.OOX,.OXX..OOX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.XOOX,.OXX..OOX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX..OOX,.OXX..O.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXX..O.X,.OX...O.X,O,5,0.5833333333,0.0833333333,0.3333333333
.OX.XXOOX,.OX.X.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.X.OOX,.OX.X.O.X,X,6,1.0000000000,0.0000000000,0.0000000000
.OX.X.O.X,.OX...O.X,O,5,0.7500000000,0.0833333333,0.1666666667
.OX..XO.X,.OX...O.X,O,5,1.0000000000,0.0000000000,0.0000000000
.OX...OXX,.OX...O.X,O,5,0.5833333333,0.0833333333,0.3333333333
.OX...O.X,.OX.....X,X,4,0.7333333333,0.0666666667,0.2000000000
.OXX...OX,.OX....OX,O,5,0.5833333333,0.4166666667,0.0000000000
.OX.X..OX,.OX....OX,O,5,1.0000000000,0.0000000000,0.0000000000
.OX..X.OX,.OX....OX,O,5,1.0000000000,0.0000000000,0.0000000000
.OX...XOX,.OX....OX,O,5,0.5833333333,0.4166666667,0.0000000000
.OX....OX,.OX.....X,X,4,0.7500000000,0.2500000000,0.0000000000
.OX.....X,.O......X,O,3,0.7333333333,0.1666666667,0.1000000000
XOOXXOXOX,.OOXXOXOX,O,9,1.0000000000,0.0000000000,0.0000000000
.OOXXOXOX,.OOXXOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXXOX.X,.OOXXO..X,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXXOOXX,.OOXXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXXO.XX,.OOXXO..X,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXXO..X,.OOXX...X,X,6,0.6666666667,0.3333333333,0.0000000000
.OOXXXO.X,.OOXX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.OXX,.OOXX.O.X,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXX.O.X,.OOXX...X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXX.OX,.OOXX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.XOX,.OOXX..OX,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXX..OX,.OOXX...X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXX...X,.OOX....X,O,5,0.5833333333,0.4166666667,0.0000000000
.OOXOXXOX,.OOXOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXOXX.X,.OOXOX..X,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXOXOXX,.OOXOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXOX.XX,.OOXOX..X,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXOX..X,.OOX.X..X,X,6,0.0000000000,1.0000000000,0.0000000000
.OOX.XOXX,.OOX.XO.X,O,7,0.0000000000,1.0000000000,0.0000000000
.OOX.XO.X,.OOX.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.XXOX,.OOX.X.OX,O,7,0.0000000000,1.0000000000,0.0000000000
.OOX.X.OX,.OOX.X..X,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.X..X,.OOX....X,O,5,0.2500000000,0.7500000000,0.0000000000
.OOXO.XXX,.OOXO.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXO.X.X,.OOX..X.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OOX.OXXX,.OOX.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OOX.OX.X,.OOX..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX..XOX,.OOX..X.X,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX..X.X,.OOX....X,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXO..XX,.OOX...XX,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.O.XX,.OOX...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX..OXX,.OOX...XX,X,6,0.3333333333,0.6666666667,0.0000000000
.OOX...XX,.OOX....X,O,5,0.4166666667,0.5833333333,0.0000000000
.OOX....X,.O.X....X,X,4,0.5000000000,0.5000000000,0.0000000000
.O.XOXOXX,.O.XOXO.X,O,7,0.5000000000,0.5000000000,0.0000000000
.O.XOXO.X,.O.XOX..X,X,6,0.5000000000,0.5000000000,0.0000000000
.O.XOX.OX,.O.XOX..X,X,6,0.0000000000,1.0000000000,0.0000000000
.O.XOX..X,.O.XO...X,O,5,0.2500000000,0.7500000000,0.0000000000
.O.XOOXXX,.O.XOOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XOOX.X,.O.XO.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.O.XO.XOX,.O.XO.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
.O.XO.X.X,.O.XO...X,O,5,0.5000000000,0.5000000000,0.0000000000
.O.XOO.XX,.O.XO..XX,X,6,0.6666666667,0.0000000000,0.3333333333
.O.XO.OXX,.O.XO..XX,X,6,0.3333333333,0.3333333333,0.3333333333
