state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
XOO.XXOXO,XOO.XXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.XXOX.,XOO.XXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XXO.X,XOO.XXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XXO..,XOO.XX...,X,6,1.0000000000,0.0000000000,0.0000000000
XOOXXXXOO,XOO.XXXOO,O,9,1.0000000000,0.0000000000,0.0000000000
XOO.XXXOO,XOO.XXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.XXXO.,XOO.XX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XX.OX,XOO.XX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XX.O.,XOO.XX...,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.XXX.O,XOO.XX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO.XX.XO,XOO.XX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO.XX..O,XOO.XX...,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XX...,XOO.X....,O,5,0.8333333333,0.0000000000,0.1666666667
XOOOXOXXX,XOOOXOXX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXOXX.,XOOOX.XX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOX.XXO,XOOOX.XX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOX.XX.,XOOOX.X..,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOX.X.X,XOOOX.X..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOX.X..,XOO.X.X..,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XOXXO,XOO.XOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.XOXX.,XOO.XOX..,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.XOX.X,XOO.XOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XOX..,XOO.X.X..,X,6,0.8333333333,0.1666666667,0.0000000000
XOO.X.XOX,XOO.X.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.X.XO.,XOO.X.X..,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.X.XXO,XOO.X.X.O,O,7,0.0000000000,0.5000000000,0.5000000000
XOO.X.X.O,XOO.X.X..,X,6,0.5000000000,0.1666666667,0.3333333333
XOO.X.X..,XOO.X....,O,5,0.7500000000,0.0833333333,0.1666666667
XOOOX..XX,XOOOX..X.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOX..X.,XOO.X..X.,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XO.XX,XOO.XO.X.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XO.X.,XOO.X..X.,X,6,0.6666666667,0.3333333333,0.0000000000
XOO.X.OXX,XOO.X.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.X.OX.,XOO.X..X.,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.X..XO,XOO.X..X.,X,6,0.3333333333,0.3333333333,0.3333333333
XOO.X..X.,XOO.X....,O,5,0.6666666667,0.1666666667,0.1666666667
XOO.X...X,XOO.X....,O,5,1.0000000000,0.0000000000,0.0000000000
XOO.X....,XO..X....,X,4,0.8333333333,0.0666666667,0.1000000000
XOXOXOX..,XOXOXO...,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOXOOXX,XOXOXOOX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOXOOX.,XOXOXO.X.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOXOXXO,XOXOXO.XO,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOXO.XO,XOXOXO.X.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOXO.X.,XOXOXO...,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOXO..X,XOXOXO...,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOXO...,XOXOX....,X,6,1.0000000000,0.0000000000,0.0000000000
XOXOXXOOX,XOXOXXOO.,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOXXOO.,XOXOXXO..,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOXXOXO,XOXOXXO.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOXOXXO.O,XOXOXXO..,X,8,0.0000000000,0.0000000000,1.0000000000
XOXOXXO..,XOXOX.O..,O,7,0.5000000000,0.0000000000,0.5000000000
XOXOX.OXO,XOXOX.OX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOXOX.OX.,XOXOX.O..,O,7,0.5000000000,0.0000000000,0.5000000000
XOXOX.O.X,XOXOX.O..,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOX.O..,XOXOX....,X,6,0.6666666667,0.0000000000,0.3333333333
XOXOXXXOO,XOXOXX.OO,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOXX.OO,XOXOXX.O.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOXX.O.,XOXOX..O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOX.XO.,XOXOX..O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOX..OX,XOXOX..O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOX..O.,XOXOX....,X,6,1.0000000000,0.0000000000,0.0000000000
XOXOXX..O,XOXOX...O,O,7,0.5000000000,0.0000000000,0.5000000000
XOXOX.X.O,XOXOX...O,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOX..XO,XOXOX...O,O,7,0.5000000000,0.0000000000,0.5000000000
XOXOX...O,XOXOX....,X,6,0.6666666667,0.0000000000,0.3333333333
XOXOX....,XO.OX....,O,5,0.8333333333,0.0000000000,0.1666666667
XO.OXXOXO,XO.OXXOX.,X,8,0.0000000000,0.0000000000,1.0000000000
XO.OXXOX.,XO.OXXO..,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OXXO.X,XO.OXXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXXO..,XO.OXX...,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OXXXOO,XO.OXXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OXXXO.,XO.OXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXX.OX,XO.OXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXX.O.,XO.OXX...,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OXXX.O,XO.OXX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OXX.XO,XO.OXX..O,O,7,0.0000000000,0.0000000000,1.0000000000
XO.OXX..O,XO.OXX...,X,6,0.3333333333,0.0000000000,0.6666666667
XO.OXX...,XO.OX....,O,5,0.6666666667,0.0000000000,0.3333333333
XO.OXOXXO,XO.OXOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OXOXX.,XO.OXOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXOX.X,XO.OXOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXOX..,XO.OX.X..,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OX.XOX,XO.OX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OX.XO.,XO.OX.X..,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OX.XXO,XO.OX.X.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OX.X.O,XO.OX.X..,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OX.X..,XO.OX....,O,5,0.8333333333,0.0000000000,0.1666666667
XO.OXO.XX,XO.OXO.X.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXO.X.,XO.OX..X.,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OX.OXX,XO.OX.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OX.OX.,XO.OX..X.,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OX..XO,XO.OX..X.,X,6,0.3333333333,0.0000000000,0.6666666667
XO.OX..X.,XO.OX....,O,5,0.6666666667,0.0000000000,0.3333333333
XO.OX...X,XO.OX....,O,5,1.0000000000,0.0000000000,0.0000000000
XO.OX....,XO..X....,X,4,0.8000000000,0.0000000000,0.2000000000
XOXXXOOOX,XOXXXOOO.,O,9,1.0000000000,0.0000000000,0.0000000000
XOXXXOOO.,XOXXXOO..,X,8,1.0000000000,0.0000000000,0.0000000000
XOXXXOOXO,XOXXXOO.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOXXXOO.O,XOXXXOO..,X,8,0.0000000000,0.0000000000,1.0000000000
XOXXXOO..,XOX.XOO..,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.XOOXO,XOX.XOOX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOX.XOOX.,XOX.XOO..,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.XOO.X,XOX.XOO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.XOO..,XOX.XO...,X,6,0.6666666667,0.0000000000,0.3333333333
XOXXXOXOO,XOXXXO.OO,O,9,1.0000000000,0.0000000000,0.0000000000
XOXXXO.OO,XOXXXO.O.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXXXO.O.,XOX.XO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.XOXO.,XOX.XO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.XO.OX,XOX.XO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.XO.O.,XOX.XO...,X,6,1.0000000000,0.0000000000,0.0000000000
XOXXXO..O,XOX.XO..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.XOX.O,XOX.XO..O,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.XO.XO,XOX.XO..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.XO..O,XOX.XO...,X,6,0.6666666667,0.0000000000,0.3333333333
XOX.XO...,XO..XO...,O,5,0.8333333333,0.0000000000,0.1666666667
XO.XXOOXO,XO.XXOOX.,X,8,0.0000000000,0.0000000000,1.0000000000
XO.XXOOX.,XO.XXOO..,O,7,0.5000000000,0.0000000000,0.5000000000
XO.XXOO.X,XO.XXOO..,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XXOO..,XO.XXO...,X,6,0.6666666667,0.0000000000,0.3333333333
XO.XXOXO.,XO.XXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XXO.OX,XO.XXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XXO.O.,XO.XXO...,X,6,1.0000000000,0.0000000000,0.0000000000
XO.XXOX.O,XO.XXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XXO.XO,XO.XXO..O,O,7,0.0000000000,0.5000000000,0.5000000000
XO.XXO..O,XO.XXO...,X,6,0.5000000000,0.1666666667,0.3333333333
XO.XXO...,XO..XO...,O,5,0.7500000000,0.0833333333,0.1666666667
XO..XOXOX,XO..XOXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XOXO.,XO..XOX..,X,6,1.0000000000,0.0000000000,0.0000000000
XO..XOXXO,XO..XOX.O,O,7,0.5000000000,0.5000000000,0.0000000000
XO..XOX.O,XO..XOX..,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XOX..,XO..XO...,O,5,0.9166666667,0.0833333333,0.0000000000
XO..XOOXX,XO..XOOX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XOOX.,XO..XO.X.,X,6,0.6666666667,0.0000000000,0.3333333333
XO..XO.XO,XO..XO.X.,X,6,0.3333333333,0.3333333333,0.3333333333
XO..XO.X.,XO..XO...,O,5,0.6666666667,0.1666666667,0.1666666667
XO..XO..X,XO..XO...,O,5,1.0000000000,0.0000000000,0.0000000000
XO..XO...,XO..X....,X,4,0.8333333333,0.0666666667,0.1000000000
XOXXX.OOO,XOXXX.OO.,X,8,0.0000000000,1.0000000000,0.0000000000
XOXXX.OO.,XOX.X.OO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOX.XXOOO,XOX.XXOO.,X,8,0.0000000000,1.0000000000,0.0000000000
XOX.XXOO.,XOX.X.OO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOX.X.OOX,XOX.X.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.X.OO.,XOX.X.O..,X,6,0.6666666667,0.3333333333,0.0000000000
XOXXX.O.O,XOX.X.O.O,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.XXO.O,XOX.X.O.O,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.X.OXO,XOX.X.O.O,O,7,0.0000000000,0.0000000000,1.0000000000
XOX.X.O.O,XOX.X.O..,X,6,0.0000000000,0.3333333333,0.6666666667
XOX.X.O..,XO..X.O..,O,5,0.5000000000,0.1666666667,0.3333333333
XO.XXXOO.,XO.XX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XX.OOX,XO.XX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XX.OO.,XO.XX.O..,X,6,0.8333333333,0.1666666667,0.0000000000
XO.XXXO.O,XO.XX.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XX.OXO,XO.XX.O.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.XX.O.O,XO.XX.O..,X,6,0.5000000000,0.1666666667,0.3333333333
XO.XX.O..,XO..X.O..,O,5,0.7500000000,0.0833333333,0.1666666667
XO..XXOOX,XO..XXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XXOO.,XO..XXO..,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XXOXO,XO..XXO.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO..XXO.O,XO..XXO..,X,6,0.5000000000,0.1666666667,0.3333333333
XO..XXO..,XO..X.O..,O,5,0.7500000000,0.0833333333,0.1666666667
XO..X.OXO,XO..X.OX.,X,6,0.3333333333,0.0000000000,0.6666666667
XO..X.OX.,XO..X.O..,O,5,0.6666666667,0.0000000000,0.3333333333
XO..X.O.X,XO..X.O..,O,5,1.0000000000,0.0000000000,0.0000000000
XO..X.O..,XO..X....,X,4,0.7333333333,0.0666666667,0.2000000000
XOXXX..OO,XOX.X..OO,O,7,0.5000000000,0.5000000000,0.0000000000
XOX.XX.OO,XOX.X..OO,O,7,0.5000000000,0.5000000000,0.0000000000
XOX.X.XOO,XOX.X..OO,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.X..OO,XOX.X..O.,X,6,0.6666666667,0.3333333333,0.0000000000
XOX.X..O.,XO..X..O.,O,5,0.8333333333,0.1666666667,0.0000000000
XO.XXX.OO,XO.XX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XX.XOO,XO.XX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XX..OO,XO.XX..O.,X,6,0.8333333333,0.1666666667,0.0000000000
XO.XX..O.,XO..X..O.,O,5,0.9166666667,0.0833333333,0.0000000000
XO..XXXOO,XO..XX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XX.OO,XO..XX.O.,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XX.O.,XO..X..O.,O,5,0.9166666667,0.0833333333,0.0000000000
XO..X.XOO,XO..X.XO.,X,6,1.0000000000,0.0000000000,0.0000000000
XO..X.XO.,XO..X..O.,O,5,1.0000000000,0.0000000000,0.0000000000
XO..X..OX,XO..X..O.,O,5,1.0000000000,0.0000000000,0.0000000000
XO..X..O.,XO..X....,X,4,0.9333333333,0.0666666667,0.0000000000
XOX.X...O,XO..X...O,O,5,0.5000000000,0.1666666667,0.3333333333
XO.XX...O,XO..X...O,O,5,0.6666666667,0.1666666667,0.1666666667
XO..XX..O,XO..X...O,O,5,0.5833333333,0.0833333333,0.3333333333
XO..X.X.O,XO..X...O,O,5,0.7500000000,0.0833333333,0.1666666667
XO..X..XO,XO..X...O,O,5,0.3333333333,0.1666666667,0.5000000000
XO..X...O,XO..X....,X,4,0.5666666667,0.1333333333,0.3000000000
XO..X....,.O..X....,O,3,0.7833333333,0.0666666667,0.1500000000
.OXOXXOXO,.OXOXXOX.,X,8,0.0000000000,0.0000000000,1.0000000000
.OXOXXOX.,.OXOXXO..,O,7,0.0000000000,0.5000000000,0.5000000000
.OXOXXO.X,.OXOXXO..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXXO..,.OXOXX...,X,6,0.5000000000,0.1666666667,0.3333333333
.OXOXXXO.,.OXOXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.OX,.OXOXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.O.,.OXOXX...,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOXXX.O,.OXOXX..O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.XO,.OXOXX..O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXOXX..O,.OXOXX...,X,6,0.6666666667,0.0000000000,0.3333333333
.OXOXX...,.OXOX....,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOX.X..,.OXOX....,O,5,1.0000000000,0.0000000000,0.0000000000
.OXOXOXX.,.OXOXO.X.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXOOXX,.OXOXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
.OXOXO.XX,.OXOXO.X.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXO.X.,.OXOX..X.,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOX.OXX,.OXOX.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
.OXOX.OX.,.OXOX..X.,X,6,0.3333333333,0.3333333333,0.3333333333
.OXOX.XXO,.OXOX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOX..XO,.OXOX..X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OXOX..X.,.OXOX....,O,5,0.6666666667,0.1666666667,0.1666666667
.OXOXOX.X,.OXOXO..X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXO..X,.OXOX...X,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOX.O.X,.OXOX...X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXOX.XOX,.OXOX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOX..OX,.OXOX...X,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOX...X,.OXOX....,O,5,0.9166666667,0.0833333333,0.0000000000
.OXOX....,.OX.X....,X,4,0.8333333333,0.0666666667,0.1000000000
.OXXXOOXO,.OXXXOOX.,X,8,0.0000000000,0.0000000000,1.0000000000
.OXXXOOX.,.OXXXOO..,O,7,0.0000000000,0.0000000000,1.0000000000
.OXXXOOOX,.OXXXOO.X,X,8,1.0000000000,0.0000000000,0.0000000000
.OXXXOO.X,.OXXXOO..,O,7,0.5000000000,0.0000000000,0.5000000000
.OXXXOO..,.OXXXO...,X,6,0.3333333333,0.0000000000,0.6666666667
.OXXXOXO.,.OXXXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXXO.OX,.OXXXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXXO.O.,.OXXXO...,X,6,1.0000000000,0.0000000000,0.0000000000
.OXXXOX.O,.OXXXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXXO.XO,.OXXXO..O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXXXO..O,.OXXXO...,X,6,0.6666666667,0.0000000000,0.3333333333
.OXXXO...,.OX.XO...,O,5,0.6666666667,0.0000000000,0.3333333333
.OX.XOX..,.OX.XO...,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.XOOXX,.OX.XOOX.,O,7,0.5000000000,0.0000000000,0.5000000000
.OX.XOOX.,.OX.XO.X.,X,6,0.3333333333,0.0000000000,0.6666666667
.OX.XOXXO,.OX.XO.XO,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XO.XO,.OX.XO.X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.XO.X.,.OX.XO...,O,5,0.6666666667,0.0000000000,0.3333333333
.OX.XOO.X,.OX.XO..X,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.XOXOX,.OX.XO.OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XO.OX,.OX.XO..X,X,6,1.0000000000,0.0000000000,0.0000000000
.OX.XO..X,.OX.XO...,O,5,0.8333333333,0.0000000000,0.1666666667
.OX.XO...,.OX.X....,X,4,0.8000000000,0.0000000000,0.2000000000
.OXXXXOO.,.OXXX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXX.OOX,.OXXX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXX.OO.,.OXXX.O..,X,6,0.8333333333,0.1666666667,0.0000000000
.OXXXXO.O,.OXXX.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXX.OXO,.OXXX.O.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXXX.O.O,.OXXX.O..,X,6,0.5000000000,0.1666666667,0.3333333333
.OXXX.O..,.OX.X.O..,O,5,0.5833333333,0.0833333333,0.3333333333
.OX.XXOOX,.OX.XXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XXOO.,.OX.XXO..,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.XXOXO,.OX.XXO.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OX.XXO.O,.OX.XXO..,X,6,0.5000000000,0.1666666667,0.3333333333
.OX.XXO..,.OX.X.O..,O,5,0.6666666667,0.1666666667,0.1666666667
.OX.X.OXO,.OX.X.OX.,X,6,0.3333333333,0.0000000000,0.6666666667
.OX.X.OX.,.OX.X.O..,O,5,0.3333333333,0.1666666667,0.5000000000
.OX.X.OOX,.OX.X.O.X,X,6,1.0000000000,0.0000000000,0.0000000000
.OX.X.O.X,.OX.X.O..,O,5,0.7500000000,0.0833333333,0.1666666667
.OX.X.O..,.OX.X....,X,4,0.5666666667,0.1333333333,0.3000000000
.OXXXX.OO,.OXXX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXX.XOO,.OXXX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXX..OO,.OXXX..O.,X,6,0.8333333333,0.1666666667,0.0000000000
.OXXX..O.,.OX.X..O.,O,5,0.9166666667,0.0833333333,0.0000000000
.OX.XXXOO,.OX.XX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XX.OO,.OX.XX.O.,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.XX.O.,.OX.X..O.,O,5,0.9166666667,0.0833333333,0.0000000000
.OX.X.XO.,.OX.X..O.,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.X..OX,.OX.X..O.,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.X..O.,.OX.X....,X,4,0.9333333333,0.0666666667,0.0000000000
.OXXX...O,.OX.X...O,O,5,0.7500000000,0.0833333333,0.1666666667
.OX.XX..O,.OX.X...O,O,5,0.7500000000,0.0833333333,0.1666666667
.OX.X.X.O,.OX.X...O,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.X..XO,.OX.X...O,O,5,0.6666666667,0.0000000000,0.3333333333
.OX.X...O,.OX.X....,X,4,0.7333333333,0.0666666667,0.2000000000
.OX.X....,.O..X....,O,3,0.7833333333,0.0666666667,0.1500000000
.OOXXX...,.OOXX....,O,5,1.0000000000,0.0000000000,0.0000000000
.OOXXOXXO,.OOXXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXXOXX.,.OOXXOX..,O,7,0.0000000000,1.0000000000,0.0000000000
XOOXXOXOX,.OOXXOXOX,O,9,1.0000000000,0.0000000000,0.0000000000
.OOXXOXOX,.OOXXOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXXOX.X,.OOXXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXXOX..,.OOXX.X..,X,6,0.5000000000,0.5000000000,0.0000000000
.OOXXXXO.,.OOXX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.XOX,.OOXX.XO.,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXX.XO.,.OOXX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXXX.O,.OOXX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.XXO,.OOXX.X.O,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXX.X.O,.OOXX.X..,X,6,0.6666666667,0.3333333333,0.0000000000
.OOXX.X..,.OOXX....,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXXOOXX,.OOXXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXXO.XX,.OOXXO.X.,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXXO.X.,.OOXX..X.,X,6,0.3333333333,0.6666666667,0.0000000000
.OOXXXOX.,.OOXX.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.OXX,.OOXX.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXX.OX.,.OOXX..X.,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXX.XO,.OOXX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX..XO,.OOXX..X.,X,6,0.5000000000,0.5000000000,0.0000000000
.OOXX..X.,.OOXX....,O,5,0.4166666667,0.5833333333,0.0000000000
.OOXXO..X,.OOXX...X,X,6,0.6666666667,0.3333333333,0.0000000000
.OOXXXO.X,.OOXX.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.O.X,.OOXX...X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXX.OX,.OOXX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX..OX,.OOXX...X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXX...X,.OOXX....,O,5,0.5833333333,0.4166666667,0.0000000000
.OOXX....,.O.XX....,X,4,0.6833333333,0.3166666667,0.0000000000
.O.XXOXOX,.O.XXOXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XXOXO.,.O.XXOX..,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XXOXXO,.O.XXOX.O,O,7,0.5000000000,0.5000000000,0.0000000000
.O.XXOX.O,.O.XXOX..,X,6,0.8333333333,0.1666666667,0.0000000000
.O.XXOX..,.O.XXO...,O,5,0.7500000000,0.2500000000,0.0000000000
.O.XXOOXX,.O.XXOOX.,O,7,0.5000000000,0.0000000000,0.5000000000
.O.XXOOX.,.O.XXO.X.,X,6,0.3333333333,0.0000000000,0.6666666667
.O.XXO.XO,.O.XXO.X.,X,6,0.3333333333,0.3333333333,0.3333333333
.O.XXO.X.,.O.XXO...,O,5,0.3333333333,0.3333333333,0.3333333333
.O.XXOO.X,.O.XXO..X,X,6,0.6666666667,0.0000000000,0.3333333333
.O.XXO.OX,.O.XXO..X,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XXO..X,.O.XXO...,O,5,0.6666666667,0.1666666667,0.1666666667
.O.XXO...,.O.XX....,X,4,0.6333333333,0.1666666667,0.2000000000
.O.XXXO..,.O.XX.O..,O,5,1.0000000000,0.0000000000,0.0000000000
.O.XXXOXO,.O.XX.OXO,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XX.OXO,.O.XX.OX.,X,6,0.6666666667,0.0000000000,0.3333333333
.O.XX.OX.,.O.XX.O..,O,5,0.5833333333,0.0833333333,0.3333333333
.O.XXXOOX,.O.XX.OOX,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XX.OOX,.O.XX.O.X,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XX.O.X,.O.XX.O..,O,5,0.7500000000,0.0833333333,0.1666666667
.O.XX.O..,.O.XX....,X,4,0.7333333333,0.0666666667,0.2000000000
