state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
XOOX.X.OX,XOOX.X.O.,O,7,0.5000000000,0.5000000000,0.0000000000
XOOX.X.O.,XOOX.X...,X,6,0.8333333333,0.1666666667,0.0000000000
XOOXXX..O,XOOX.X..O,O,7,1.0000000000,0.0000000000,0.0000000000
XOOX.XX.O,XOOX.X..O,O,7,1.0000000000,0.0000000000,0.0000000000
XOOX.X.XO,XOOX.X..O,O,7,1.0000000000,0.0000000000,0.0000000000
XOOX.X..O,XOOX.X...,X,6,1.0000000000,0.0000000000,0.0000000000
XOOX.X...,XOO..X...,O,5,0.7500000000,0.2500000000,0.0000000000
XOOOXXXOX,XOOOXXXO.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXXXO.,XOOOXXX..,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOXXXXO,XOOOXXX.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOOOXXX.O,XOOOXXX..,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOXXX..,XOOOXX...,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOXXOXX,XOOOXXOX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXXOX.,XOOOXX.X.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOXX.XO,XOOOXX.X.,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOXX.X.,XOOOXX...,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOXX..X,XOOOXX...,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOXX...,XOO.XX...,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XXOXO,XOO.XXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.XXOX.,XOO.XXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XXO.X,XOO.XXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XXO..,XOO.XX...,X,6,1.0000000000,0.0000000000,0.0000000000
XOOXXXXOO,XOO.XXXOO,O,9,1.0000000000,0.0000000000,0.0000000000
XOO.XXXOO,XOO.XXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.XXXO.,XOO.XX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XX.OX,XOO.XX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XX.O.,XOO.XX...,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.XXX.O,XOO.XX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO.XX.XO,XOO.XX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO.XX..O,XOO.XX...,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.XX...,XOO..X...,O,5,0.8333333333,0.0000000000,0.1666666667
XOOOOXXXX,XOOOOXXX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOOXXX.,XOOO.XXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XXXO,XOOO.XXX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOOO.XXX.,XOOO.XX..,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOOXX.X,XOOO.XX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XXOX,XOOO.XX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XX.X,XOOO.XX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO.XX..,XOO..XX..,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.OXXXO,XOO.OXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.OXXX.,XOO.OXX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.OXXOX,XOO.OXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.OXX.X,XOO.OXX..,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.OXX..,XOO..XX..,X,6,0.8333333333,0.1666666667,0.0000000000
XOO..XXOX,XOO..XXO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOO..XXO.,XOO..XX..,X,6,0.8333333333,0.1666666667,0.0000000000
XOO..XXXO,XOO..XX.O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO..XX.O,XOO..XX..,X,6,0.6666666667,0.0000000000,0.3333333333
XOO..XX..,XOO..X...,O,5,0.7500000000,0.0833333333,0.1666666667
XOOOOX.XX,XOOO.X.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XOXX,XOOO.X.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.X.XX,XOOO.X.X.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO.X.X.,XOO..X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
XOO.OXOXX,XOO.OX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.OX.XX,XOO.OX.X.,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.OX.X.,XOO..X.X.,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..XOXX,XOO..XOX.,O,7,0.5000000000,0.5000000000,0.0000000000
XOO..XOX.,XOO..X.X.,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..X.XO,XOO..X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
XOO..X.X.,XOO..X...,O,5,0.6666666667,0.1666666667,0.1666666667
XOOO.X..X,XOO..X..X,X,6,1.0000000000,0.0000000000,0.0000000000
XOO.OX..X,XOO..X..X,X,6,0.3333333333,0.6666666667,0.0000000000
XOO..XO.X,XOO..X..X,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..X.OX,XOO..X..X,X,6,0.6666666667,0.3333333333,0.0000000000
XOO..X..X,XOO..X...,O,5,0.6666666667,0.3333333333,0.0000000000
XOO..X...,XO...X...,X,4,0.7333333333,0.1666666667,0.1000000000
XOXOOXXO.,XOXOOXX..,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOOXXXO,XOXOOXX.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOXOOXX.O,XOXOOXX..,X,8,0.0000000000,0.0000000000,1.0000000000
XOXOOXX..,XOXOOX...,O,7,0.0000000000,0.5000000000,0.5000000000
XOXOOXOXX,XOXOOXOX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOOXOX.,XOXOOX.X.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOOX.XO,XOXOOX.X.,X,8,0.0000000000,0.0000000000,1.0000000000
XOXOOX.X.,XOXOOX...,O,7,0.5000000000,0.0000000000,0.5000000000
XOXOOX..X,XOXOOX...,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOOX...,XOXO.X...,X,6,0.5000000000,0.1666666667,0.3333333333
XOXOXXOOX,XOXOXXOO.,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOXXOO.,XOXOXXO..,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOXXOXO,XOXOXXO.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOXOXXO.O,XOXOXXO..,X,8,0.0000000000,0.0000000000,1.0000000000
XOXOXXO..,XOXO.XO..,O,7,0.5000000000,0.0000000000,0.5000000000
XOXO.XOXO,XOXO.XOX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOXO.XOX.,XOXO.XO..,O,7,0.5000000000,0.0000000000,0.5000000000
XOXO.XO.X,XOXO.XO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO.XO..,XOXO.X...,X,6,0.6666666667,0.0000000000,0.3333333333
XOXOXXXOO,XOXOXX.OO,O,9,1.0000000000,0.0000000000,0.0000000000
XOXOXX.OO,XOXOXX.O.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXOXX.O.,XOXO.X.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO.XXOO,XOXO.XXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXO.XXO.,XOXO.X.O.,O,7,0.5000000000,0.5000000000,0.0000000000
XOXO.X.OX,XOXO.X.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO.X.O.,XOXO.X...,X,6,0.8333333333,0.1666666667,0.0000000000
XOXOXX..O,XOXO.X..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOXO.XX.O,XOXO.X..O,O,7,0.5000000000,0.0000000000,0.5000000000
XOXO.X.XO,XOXO.X..O,O,7,0.0000000000,0.0000000000,1.0000000000
XOXO.X..O,XOXO.X...,X,6,0.3333333333,0.0000000000,0.6666666667
XOXO.X...,XO.O.X...,O,5,0.5833333333,0.0833333333,0.3333333333
XO.OXXOXO,XO.OXXOX.,X,8,0.0000000000,0.0000000000,1.0000000000
XO.OXXOX.,XO.OXXO..,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OXXO.X,XO.OXXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXXO..,XO.OXX...,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OXXXOO,XO.OXXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OXXXO.,XO.OXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXX.OX,XO.OXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXX.O.,XO.OXX...,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OXXX.O,XO.OXX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OXX.XO,XO.OXX..O,O,7,0.0000000000,0.0000000000,1.0000000000
XO.OXX..O,XO.OXX...,X,6,0.3333333333,0.0000000000,0.6666666667
XO.OXX...,XO.O.X...,O,5,0.6666666667,0.0000000000,0.3333333333
XO.OOXXXO,XO.OOXXX.,X,8,0.0000000000,0.0000000000,1.0000000000
XO.OOXXX.,XO.OOXX..,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OOXXOX,XO.OOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XO.OOXX.X,XO.OOXX..,O,7,0.5000000000,0.5000000000,0.0000000000
XO.OOXX..,XO.O.XX..,X,6,0.3333333333,0.3333333333,0.3333333333
XO.O.XXOX,XO.O.XXO.,O,7,0.5000000000,0.5000000000,0.0000000000
XO.O.XXO.,XO.O.XX..,X,6,0.6666666667,0.3333333333,0.0000000000
XO.O.XXXO,XO.O.XX.O,O,7,0.0000000000,0.0000000000,1.0000000000
XO.O.XX.O,XO.O.XX..,X,6,0.3333333333,0.0000000000,0.6666666667
XO.O.XX..,XO.O.X...,O,5,0.5000000000,0.1666666667,0.3333333333
XO.OOXOXX,XO.OOX.XX,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OOX.XX,XO.OOX.X.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OOX.X.,XO.O.X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
XO.O.XOXX,XO.O.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.XOX.,XO.O.X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
XO.O.X.XO,XO.O.X.X.,X,6,0.0000000000,0.0000000000,1.0000000000
XO.O.X.X.,XO.O.X...,O,5,0.5000000000,0.0000000000,0.5000000000
XO.OOX..X,XO.O.X..X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O.XO.X,XO.O.X..X,X,6,1.0000000000,0.0000000000,0.0000000000
XO.O.X.OX,XO.O.X..X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O.X..X,XO.O.X...,O,5,0.9166666667,0.0833333333,0.0000000000
XO.O.X...,XO...X...,X,4,0.6333333333,0.0666666667,0.3000000000
XOXXOXOO.,XOXXOXO..,X,8,0.0000000000,1.0000000000,0.0000000000
XOXXOXOXO,XOXXOXO.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOXXOXO.O,XOXXOXO..,X,8,0.0000000000,0.0000000000,1.0000000000
XOXXOXO..,XOX.OXO..,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.OXOXO,XOX.OXOX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOX.OXOX.,XOX.OXO..,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.OXO.X,XOX.OXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.OXO..,XOX.OX...,X,6,0.5000000000,0.1666666667,0.3333333333
XOX.OX.O.,XOX.OX...,X,6,0.0000000000,1.0000000000,0.0000000000
XOXXOX.OO,XOXXOX..O,X,8,0.0000000000,1.0000000000,0.0000000000
XOXXOX..O,XOX.OX..O,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.OXXOO,XOX.OXX.O,X,8,0.0000000000,1.0000000000,0.0000000000
XOX.OXX.O,XOX.OX..O,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.OX.XO,XOX.OX..O,O,7,0.0000000000,0.0000000000,1.0000000000
XOX.OX..O,XOX.OX...,X,6,0.0000000000,0.3333333333,0.6666666667
XOX.OX...,XO..OX...,O,5,0.2500000000,0.4166666667,0.3333333333
XO.XOXOXO,XO.XOXOX.,X,8,0.0000000000,0.0000000000,1.0000000000
XO.XOXOX.,XO.XOXO..,O,7,0.0000000000,0.5000000000,0.5000000000
XO.XOXOOX,XO.XOXO.X,X,8,0.0000000000,1.0000000000,0.0000000000
XO.XOXO.X,XO.XOXO..,O,7,0.0000000000,1.0000000000,0.0000000000
XO.XOXO..,XO.XOX...,X,6,0.0000000000,0.6666666667,0.3333333333
XO.XOX.O.,XO.XOX...,X,6,0.0000000000,1.0000000000,0.0000000000
XO.XOXX.O,XO.XOX..O,O,7,1.0000000000,0.0000000000,0.0000000000
XO.XOX.XO,XO.XOX..O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.XOX..O,XO.XOX...,X,6,0.5000000000,0.1666666667,0.3333333333
XO.XOX...,XO..OX...,O,5,0.2500000000,0.5833333333,0.1666666667
XO..OXXO.,XO..OXX..,X,6,0.0000000000,1.0000000000,0.0000000000
XO..OXXXO,XO..OXX.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO..OXX.O,XO..OXX..,X,6,0.5000000000,0.1666666667,0.3333333333
XO..OXX..,XO..OX...,O,5,0.4166666667,0.4166666667,0.1666666667
XO..OXOXX,XO..OXOX.,O,7,0.5000000000,0.5000000000,0.0000000000
XO..OXOX.,XO..OX.X.,X,6,0.3333333333,0.3333333333,0.3333333333
XO..OX.XO,XO..OX.X.,X,6,0.3333333333,0.0000000000,0.6666666667
XO..OX.X.,XO..OX...,O,5,0.5000000000,0.1666666667,0.3333333333
XO..OXO.X,XO..OX..X,X,6,0.5000000000,0.5000000000,0.0000000000
XO..OX.OX,XO..OX..X,X,6,0.0000000000,1.0000000000,0.0000000000
XO..OX..X,XO..OX...,O,5,0.4166666667,0.5833333333,0.0000000000
XO..OX...,XO...X...,X,4,0.3666666667,0.4333333333,0.2000000000
XOXX.XOOO,XOXX.XOO.,X,8,0.0000000000,1.0000000000,0.0000000000
XOXX.XOO.,XOX..XOO.,O,7,0.0000000000,1.0000000000,0.0000000000
XOX.XXOOO,XOX.XXOO.,X,8,0.0000000000,1.0000000000,0.0000000000
XOX.XXOO.,XOX..XOO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOX..XOOX,XOX..XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..XOO.,XOX..XO..,X,6,0.5000000000,0.5000000000,0.0000000000
XOXX.XO.O,XOX..XO.O,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.XXO.O,XOX..XO.O,O,7,0.0000000000,0.5000000000,0.5000000000
XOX..XOXO,XOX..XO.O,O,7,0.0000000000,0.0000000000,1.0000000000
XOX..XO.O,XOX..XO..,X,6,0.0000000000,0.3333333333,0.6666666667
XOX..XO..,XO...XO..,O,5,0.4166666667,0.2500000000,0.3333333333
XO.XXXOO.,XO.X.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.XOOX,XO.X.XOO.,O,7,0.5000000000,0.5000000000,0.0000000000
XO.X.XOO.,XO.X.XO..,X,6,0.5000000000,0.5000000000,0.0000000000
XO.XXXO.O,XO.X.XO.O,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.XOXO,XO.X.XO.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.X.XO.O,XO.X.XO..,X,6,0.5000000000,0.1666666667,0.3333333333
XO.X.XO..,XO...XO..,O,5,0.4166666667,0.4166666667,0.1666666667
XO..XXOOX,XO..XXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XXOO.,XO..XXO..,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XXOXO,XO..XXO.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO..XXO.O,XO..XXO..,X,6,0.5000000000,0.1666666667,0.3333333333
XO..XXO..,XO...XO..,O,5,0.7500000000,0.0833333333,0.1666666667
XO...XOXO,XO...XOX.,X,6,0.3333333333,0.0000000000,0.6666666667
XO...XOX.,XO...XO..,O,5,0.5000000000,0.1666666667,0.3333333333
XO...XOOX,XO...XO.X,X,6,0.8333333333,0.1666666667,0.0000000000
XO...XO.X,XO...XO..,O,5,0.7500000000,0.2500000000,0.0000000000
XO...XO..,XO...X...,X,4,0.5666666667,0.2333333333,0.2000000000
XOXX.X.OO,XOX..X.OO,O,7,0.0000000000,1.0000000000,0.0000000000
XOX.XX.OO,XOX..X.OO,O,7,0.5000000000,0.5000000000,0.0000000000
XOX..XXOO,XOX..X.OO,O,7,0.5000000000,0.5000000000,0.0000000000
XOX..X.OO,XOX..X.O.,X,6,0.3333333333,0.6666666667,0.0000000000
XOX..X.O.,XO...X.O.,O,5,0.4166666667,0.5833333333,0.0000000000
XO.XXX.OO,XO.X.X.OO,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.XXOO,XO.X.X.OO,O,7,1.0000000000,0.0000000000,0.0000000000
XO.X.X.OO,XO.X.X.O.,X,6,0.6666666667,0.3333333333,0.0000000000
XO.X.X.O.,XO...X.O.,O,5,0.5000000000,0.5000000000,0.0000000000
XO..XXXOO,XO..XX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XX.OO,XO..XX.O.,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XX.O.,XO...X.O.,O,5,0.9166666667,0.0833333333,0.0000000000
XO...XXOO,XO...XXO.,X,6,0.8333333333,0.1666666667,0.0000000000
XO...XXO.,XO...X.O.,O,5,0.5833333333,0.4166666667,0.0000000000
XO...X.OX,XO...X.O.,O,5,0.5833333333,0.4166666667,0.0000000000
XO...X.O.,XO...X...,X,4,0.6000000000,0.4000000000,0.0000000000
XOX..X..O,XO...X..O,O,5,0.1666666667,0.3333333333,0.5000000000
XO.X.X..O,XO...X..O,O,5,0.6666666667,0.1666666667,0.1666666667
XO..XX..O,XO...X..O,O,5,0.5833333333,0.0833333333,0.3333333333
XO...XX.O,XO...X..O,O,5,0.5833333333,0.0833333333,0.3333333333
XO...X.XO,XO...X..O,O,5,0.3333333333,0.0000000000,0.6666666667
XO...X..O,XO...X...,X,4,0.4666666667,0.1333333333,0.4000000000
XO...X...,.O...X...,O,3,0.5611111111,0.2388888889,0.2000000000
.OXOXXOXO,.OXOXXOX.,X,8,0.0000000000,0.0000000000,1.0000000000
.OXOXXOX.,.OXOXXO..,O,7,0.0000000000,0.5000000000,0.5000000000
.OXOXXO.X,.OXOXXO..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXXO..,.OXOXX...,X,6,0.5000000000,0.1666666667,0.3333333333
.OXOXXXO.,.OXOXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.OX,.OXOXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.O.,.OXOXX...,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOXXX.O,.OXOXX..O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.XO,.OXOXX..O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXOXX..O,.OXOXX...,X,6,0.6666666667,0.0000000000,0.3333333333
.OXOXX...,.OXO.X...,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOOXXXO,.OXOOXXX.,X,8,0.0000000000,0.0000000000,1.0000000000
.OXOOXXX.,.OXOOXX..,O,7,0.5000000000,0.0000000000,0.5000000000
.OXOOXX.X,.OXOOXX..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOOXX..,.OXO.XX..,X,6,0.5000000000,0.1666666667,0.3333333333
.OXO.XXOX,.OXO.XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.XXO.,.OXO.XX..,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO.XXXO,.OXO.XX.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXO.XX.O,.OXO.XX..,X,6,0.6666666667,0.0000000000,0.3333333333
.OXO.XX..,.OXO.X...,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOOX.XX,.OXOOX.X.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOOX.X.,.OXO.X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OXO.XOXX,.OXO.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.XOX.,.OXO.X.X.,X,6,0.5000000000,0.1666666667,0.3333333333
.OXO.X.XO,.OXO.X.X.,X,6,0.3333333333,0.0000000000,0.6666666667
.OXO.X.X.,.OXO.X...,O,5,0.5833333333,0.0833333333,0.3333333333
.OXO.X..X,.OXO.X...,O,5,1.0000000000,0.0000000000,0.0000000000
.OXO.X...,.OX..X...,X,4,0.7333333333,0.0666666667,0.2000000000
.OXXOXOXO,.OXXOXOX.,X,8,0.0000000000,0.0000000000,1.0000000000
.OXXOXOX.,.OXXOXO..,O,7,0.5000000000,0.0000000000,0.5000000000
.OXXOXO.X,.OXXOXO..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXOXO..,.OXXOX...,X,6,0.5000000000,0.1666666667,0.3333333333
.OXXOX.O.,.OXXOX...,X,6,0.0000000000,1.0000000000,0.0000000000
.OXXOXXOO,.OXXOXX.O,X,8,0.0000000000,1.0000000000,0.0000000000
.OXXOXX.O,.OXXOX..O,O,7,0.0000000000,1.0000000000,0.0000000000
.OXXOX.XO,.OXXOX..O,O,7,0.0000000000,0.5000000000,0.5000000000
.OXXOX..O,.OXXOX...,X,6,0.0000000000,0.6666666667,0.3333333333
.OXXOX...,.OX.OX...,O,5,0.2500000000,0.5833333333,0.1666666667
.OX.OXXO.,.OX.OXX..,X,6,0.0000000000,1.0000000000,0.0000000000
.OX.OXXXO,.OX.OXX.O,O,7,0.0000000000,0.5000000000,0.5000000000
.OX.OXX.O,.OX.OXX..,X,6,0.0000000000,0.6666666667,0.3333333333
.OX.OXX..,.OX.OX...,O,5,0.2500000000,0.5833333333,0.1666666667
.OX.OXOXX,.OX.OXOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.OXOX.,.OX.OX.X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.OX.XO,.OX.OX.X.,X,6,0.0000000000,0.3333333333,0.6666666667
.OX.OX.X.,.OX.OX...,O,5,0.5000000000,0.1666666667,0.3333333333
.OX.OX..X,.OX.OX...,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.OX...,.OX..X...,X,4,0.4500000000,0.3500000000,0.2000000000
.OXXXXOO.,.OXX.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.XOOX,.OXX.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.XOO.,.OXX.XO..,X,6,0.6666666667,0.3333333333,0.0000000000
.OXXXXO.O,.OXX.XO.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.XOXO,.OXX.XO.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXX.XO.O,.OXX.XO..,X,6,0.5000000000,0.1666666667,0.3333333333
.OXX.XO..,.OX..XO..,O,5,0.6666666667,0.1666666667,0.1666666667
.OX.XXOOX,.OX.XXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XXOO.,.OX.XXO..,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.XXOXO,.OX.XXO.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OX.XXO.O,.OX.XXO..,X,6,0.5000000000,0.1666666667,0.3333333333
.OX.XXO..,.OX..XO..,O,5,0.6666666667,0.1666666667,0.1666666667
.OX..XOXO,.OX..XOX.,X,6,0.3333333333,0.0000000000,0.6666666667
.OX..XOX.,.OX..XO..,O,5,0.5833333333,0.0833333333,0.3333333333
.OX..XO.X,.OX..XO..,O,5,1.0000000000,0.0000000000,0.0000000000
.OX..XO..,.OX..X...,X,4,0.6666666667,0.1333333333,0.2000000000
.OXXXX.OO,.OXX.X.OO,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.XXOO,.OXX.X.OO,O,7,0.5000000000,0.5000000000,0.0000000000
.OXX.X.OO,.OXX.X.O.,X,6,0.5000000000,0.5000000000,0.0000000000
.OXX.X.O.,.OX..X.O.,O,5,0.5000000000,0.5000000000,0.0000000000
.OX.XXXOO,.OX.XX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XX.OO,.OX.XX.O.,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.XX.O.,.OX..X.O.,O,5,0.9166666667,0.0833333333,0.0000000000
.OX..XXOO,.OX..XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
.OX..XXO.,.OX..X.O.,O,5,0.5833333333,0.4166666667,0.0000000000
.OX..X.OX,.OX..X.O.,O,5,1.0000000000,0.0000000000,0.0000000000
.OX..X.O.,.OX..X...,X,4,0.6833333333,0.3166666667,0.0000000000
.OXX.X..O,.OX..X..O,O,5,0.4166666667,0.4166666667,0.1666666667
.OX.XX..O,.OX..X..O,O,5,0.7500000000,0.0833333333,0.1666666667
.OX..XX.O,.OX..X..O,O,5,0.5000000000,0.3333333333,0.1666666667
.OX..X.XO,.OX..X..O,O,5,0.3333333333,0.1666666667,0.5000000000
.OX..X..O,.OX..X...,X,4,0.4333333333,0.2666666667,0.3000000000
.OX..X...,.O...X...,O,3,0.6333333333,0.2166666667,0.1500000000
.OOXXX...,.OOX.X...,O,5,1.0000000000,0.0000000000,0.0000000000
.OOXOXXXO,.OOXOXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXOXXX.,.OOXOXX..,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXOXXOX,.OOXOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXOXX.X,.OOXOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXOXX..,.OOX.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
.OOXXXXO.,.OOX.XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOX.XXOX,.OOX.XXO.,O,7,0.0000000000,1.0000000000,0.0000000000
.OOX.XXO.,.OOX.XX..,X,6,0.6666666667,0.3333333333,0.0000000000
.OOXXXX.O,.OOX.XX.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OOX.XXXO,.OOX.XX.O,O,7,0.5000000000,0.5000000000,0.0000000000
.OOX.XX.O,.OOX.XX..,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX.XX..,.OOX.X...,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXOXOXX,.OOXOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXOX.XX,.OOXOX.X.,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXOX.X.,.OOX.X.X.,X,6,0.3333333333,0.6666666667,0.0000000000
.OOXXXOX.,.OOX.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOX.XOXX,.OOX.XOX.,O,7,0.0000000000,1.0000000000,0.0000000000
.OOX.XOX.,.OOX.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
.OOXXX.XO,.OOX.X.XO,O,7,1.0000000000,0.0000000000,0.0000000000
.OOX.X.XO,.OOX.X.X.,X,6,0.8333333333,0.1666666667,0.0000000000
