state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
XOOOXXXXO,XOOOXXX.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOOOXXX.O,XOOOXXX..,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOXXX..,XOOOX.X..,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOXOXXX,XOOOXOXX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOXOXX.,XOOOX.XX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOOX.XXO,XOOOX.XX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOOOX.XX.,XOOOX.X..,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOX.X.X,XOOOX.X..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOOX.X..,XOO.X.X..,X,6,0.6666666667,0.0000000000,0.3333333333
XOOXXOX..,XOO.XOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XOXXO,XOO.XOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.XOXX.,XOO.XOX..,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.XOX.X,XOO.XOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XOX..,XOO.X.X..,X,6,0.8333333333,0.1666666667,0.0000000000
XOOXX.XO.,XOO.X.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXXXXOO,XOO.XXXOO,O,9,1.0000000000,0.0000000000,0.0000000000
XOO.XXXOO,XOO.XXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.XXXO.,XOO.X.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.X.XOX,XOO.X.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.X.XO.,XOO.X.X..,X,6,1.0000000000,0.0000000000,0.0000000000
XOOXX.X.O,XOO.X.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.XXX.O,XOO.X.X.O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO.X.XXO,XOO.X.X.O,O,7,0.0000000000,0.5000000000,0.5000000000
XOO.X.X.O,XOO.X.X..,X,6,0.5000000000,0.1666666667,0.3333333333
XOO.X.X..,XOO...X..,O,5,0.7500000000,0.0833333333,0.1666666667
XOOOOXXXX,XOOOOXXX.,O,9,1.0000000000,0.0000000000,0.0000000000
XOOOOXXX.,XOOO.XXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XXXO,XOOO.XXX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOOO.XXX.,XOOO.XX..,O,7,0.5000000000,0.0000000000,0.5000000000
XOOOOXX.X,XOOO.XX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XXOX,XOOO.XX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOOO.XX.X,XOOO.XX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO.XX..,XOO..XX..,X,6,0.6666666667,0.0000000000,0.3333333333
XOOXOXX..,XOO.OXX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOOXOXXXO,XOO.OXXXO,O,9,1.0000000000,0.0000000000,0.0000000000
XOO.OXXXO,XOO.OXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOO.OXXX.,XOO.OXX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.OXXOX,XOO.OXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOO.OXX.X,XOO.OXX..,O,7,0.5000000000,0.5000000000,0.0000000000
XOO.OXX..,XOO..XX..,X,6,0.8333333333,0.1666666667,0.0000000000
XOOX.XXO.,XOO..XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..XXOX,XOO..XXO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOO..XXO.,XOO..XX..,X,6,0.8333333333,0.1666666667,0.0000000000
XOOX.XX.O,XOO..XX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..XXXO,XOO..XX.O,O,7,0.5000000000,0.0000000000,0.5000000000
XOO..XX.O,XOO..XX..,X,6,0.6666666667,0.0000000000,0.3333333333
XOO..XX..,XOO...X..,O,5,0.7500000000,0.0833333333,0.1666666667
XOOO..XXX,XOOO..XX.,O,7,1.0000000000,0.0000000000,0.0000000000
XOOO..XX.,XOO...XX.,X,6,0.6666666667,0.0000000000,0.3333333333
XOOXO.XX.,XOO.O.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.O.XXX,XOO.O.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.O.XX.,XOO...XX.,X,6,1.0000000000,0.0000000000,0.0000000000
XOOX.OXX.,XOO..OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..OXXX,XOO..OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..OXX.,XOO...XX.,X,6,0.8333333333,0.1666666667,0.0000000000
XOOX..XXO,XOO...XXO,O,7,1.0000000000,0.0000000000,0.0000000000
XOO...XXO,XOO...XX.,X,6,0.5000000000,0.1666666667,0.3333333333
XOO...XX.,XOO...X..,O,5,0.7500000000,0.0833333333,0.1666666667
XOOO..X.X,XOO...X.X,X,6,1.0000000000,0.0000000000,0.0000000000
XOOXO.X.X,XOO.O.X.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOO.O.X.X,XOO...X.X,X,6,0.8333333333,0.1666666667,0.0000000000
XOOX.OX.X,XOO..OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XOO..OX.X,XOO...X.X,X,6,1.0000000000,0.0000000000,0.0000000000
XOOX..XOX,XOO...XOX,O,7,1.0000000000,0.0000000000,0.0000000000
XOO...XOX,XOO...X.X,X,6,0.8333333333,0.1666666667,0.0000000000
XOO...X.X,XOO...X..,O,5,0.9166666667,0.0833333333,0.0000000000
XOO...X..,XO....X..,X,4,0.8333333333,0.0666666667,0.1000000000
XOXOOXXO.,XOXOOXX..,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOOXXXO,XOXOOXX.O,O,9,0.0000000000,0.0000000000,1.0000000000
XOXOOXX.O,XOXOOXX..,X,8,0.0000000000,0.0000000000,1.0000000000
XOXOOXX..,XOXOO.X..,O,7,0.0000000000,0.5000000000,0.5000000000
XOXOOOXX.,XOXOO.XX.,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOO.XXO,XOXOO.XX.,X,8,0.0000000000,0.0000000000,1.0000000000
XOXOO.XX.,XOXOO.X..,O,7,0.0000000000,0.5000000000,0.5000000000
XOXOOOX.X,XOXOO.X.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOO.XOX,XOXOO.X.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOXOO.X.X,XOXOO.X..,O,7,0.0000000000,1.0000000000,0.0000000000
XOXOO.X..,XOXO..X..,X,6,0.0000000000,0.6666666667,0.3333333333
XOXOXOX..,XOXO.OX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOXOXXO,XOXO.OXXO,O,9,1.0000000000,0.0000000000,0.0000000000
XOXO.OXXO,XOXO.OXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXO.OXX.,XOXO.OX..,O,7,0.5000000000,0.5000000000,0.0000000000
XOXOXOXOX,XOXO.OXOX,O,9,1.0000000000,0.0000000000,0.0000000000
XOXO.OXOX,XOXO.OX.X,X,8,1.0000000000,0.0000000000,0.0000000000
XOXO.OX.X,XOXO.OX..,O,7,0.5000000000,0.5000000000,0.0000000000
XOXO.OX..,XOXO..X..,X,6,0.6666666667,0.3333333333,0.0000000000
XOXOX.XO.,XOXO..XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOXOXXXOO,XOXO.XXOO,O,9,1.0000000000,0.0000000000,0.0000000000
XOXO.XXOO,XOXO.XXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XOXO.XXO.,XOXO..XO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOXO..XOX,XOXO..XO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOXO..XO.,XOXO..X..,X,6,0.6666666667,0.3333333333,0.0000000000
XOXOX.X.O,XOXO..X.O,O,7,1.0000000000,0.0000000000,0.0000000000
XOXO.XX.O,XOXO..X.O,O,7,0.5000000000,0.0000000000,0.5000000000
XOXO..XXO,XOXO..X.O,O,7,0.5000000000,0.0000000000,0.5000000000
XOXO..X.O,XOXO..X..,X,6,0.6666666667,0.0000000000,0.3333333333
XOXO..X..,XO.O..X..,O,5,0.5000000000,0.3333333333,0.1666666667
XO.OXOXXO,XO.OXOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OXOXX.,XO.OXOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXOX.X,XO.OXOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OXOX..,XO.OX.X..,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OXXXOO,XO.OXXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
XO.OXXXO.,XO.OX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OX.XOX,XO.OX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OX.XO.,XO.OX.X..,X,6,1.0000000000,0.0000000000,0.0000000000
XO.OXXX.O,XO.OX.X.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OX.XXO,XO.OX.X.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OX.X.O,XO.OX.X..,X,6,0.6666666667,0.0000000000,0.3333333333
XO.OX.X..,XO.O..X..,O,5,0.8333333333,0.0000000000,0.1666666667
XO.OOXXXO,XO.OOXXX.,X,8,0.0000000000,0.0000000000,1.0000000000
XO.OOXXX.,XO.OOXX..,O,7,0.5000000000,0.0000000000,0.5000000000
XO.OOXXOX,XO.OOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XO.OOXX.X,XO.OOXX..,O,7,0.5000000000,0.5000000000,0.0000000000
XO.OOXX..,XO.O.XX..,X,6,0.3333333333,0.3333333333,0.3333333333
XO.O.XXOX,XO.O.XXO.,O,7,0.5000000000,0.5000000000,0.0000000000
XO.O.XXO.,XO.O.XX..,X,6,0.6666666667,0.3333333333,0.0000000000
XO.O.XXXO,XO.O.XX.O,O,7,0.0000000000,0.0000000000,1.0000000000
XO.O.XX.O,XO.O.XX..,X,6,0.3333333333,0.0000000000,0.6666666667
XO.O.XX..,XO.O..X..,O,5,0.5000000000,0.1666666667,0.3333333333
XO.OO.XXX,XO.OO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.OO.XX.,XO.O..XX.,X,6,0.5000000000,0.1666666667,0.3333333333
XO.O.OXXX,XO.O.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO.O.OXX.,XO.O..XX.,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O..XXO,XO.O..XX.,X,6,0.3333333333,0.0000000000,0.6666666667
XO.O..XX.,XO.O..X..,O,5,0.5833333333,0.0833333333,0.3333333333
XO.OO.X.X,XO.O..X.X,X,6,0.5000000000,0.5000000000,0.0000000000
XO.O.OX.X,XO.O..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
XO.O..XOX,XO.O..X.X,X,6,0.6666666667,0.3333333333,0.0000000000
XO.O..X.X,XO.O..X..,O,5,0.7500000000,0.2500000000,0.0000000000
XO.O..X..,XO....X..,X,4,0.6333333333,0.1666666667,0.2000000000
XOXXOOX..,XOX.OOX..,O,7,1.0000000000,0.0000000000,0.0000000000
XOXXOOXXO,XOX.OOXXO,O,9,1.0000000000,0.0000000000,0.0000000000
XOX.OOXXO,XOX.OOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
XOX.OOXX.,XOX.OOX..,O,7,0.5000000000,0.5000000000,0.0000000000
XOX.OOXOX,XOX.OOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
XOX.OOX.X,XOX.OOX..,O,7,0.0000000000,1.0000000000,0.0000000000
XOX.OOX..,XOX.O.X..,X,6,0.5000000000,0.5000000000,0.0000000000
XOX.O.XO.,XOX.O.X..,X,6,0.0000000000,1.0000000000,0.0000000000
XOXXO.X.O,XOX.O.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.OXXOO,XOX.OXX.O,X,8,0.0000000000,1.0000000000,0.0000000000
XOX.OXX.O,XOX.O.X.O,O,7,0.0000000000,0.5000000000,0.5000000000
XOX.O.XXO,XOX.O.X.O,O,7,0.5000000000,0.0000000000,0.5000000000
XOX.O.X.O,XOX.O.X..,X,6,0.5000000000,0.1666666667,0.3333333333
XOX.O.X..,XO..O.X..,O,5,0.2500000000,0.5833333333,0.1666666667
XO.XO.X..,XO..O.X..,O,5,1.0000000000,0.0000000000,0.0000000000
XO..OXXO.,XO..OXX..,X,6,0.0000000000,1.0000000000,0.0000000000
XO.XOXX.O,XO..OXX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XO..OXXXO,XO..OXX.O,O,7,0.5000000000,0.0000000000,0.5000000000
XO..OXX.O,XO..OXX..,X,6,0.5000000000,0.1666666667,0.3333333333
XO..OXX..,XO..O.X..,O,5,0.4166666667,0.4166666667,0.1666666667
XO.XOOXX.,XO..OOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..OOXXX,XO..OOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..OOXX.,XO..O.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
XO.XO.XXO,XO..O.XXO,O,7,1.0000000000,0.0000000000,0.0000000000
XO..O.XXO,XO..O.XX.,X,6,0.6666666667,0.0000000000,0.3333333333
XO..O.XX.,XO..O.X..,O,5,0.7500000000,0.0833333333,0.1666666667
XO.XOOX.X,XO..OOX.X,O,7,1.0000000000,0.0000000000,0.0000000000
XO..OOX.X,XO..O.X.X,X,6,0.6666666667,0.3333333333,0.0000000000
XO..O.XOX,XO..O.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
XO..O.X.X,XO..O.X..,O,5,0.5000000000,0.5000000000,0.0000000000
XO..O.X..,XO....X..,X,4,0.5833333333,0.3166666667,0.1000000000
XOXX.OXO.,XOX..OXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.XOXO.,XOX..OXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..OXOX,XOX..OXO.,O,7,0.5000000000,0.5000000000,0.0000000000
XOX..OXO.,XOX..OX..,X,6,0.8333333333,0.1666666667,0.0000000000
XOXX.OX.O,XOX..OX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.XOX.O,XOX..OX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..OXXO,XOX..OX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..OX.O,XOX..OX..,X,6,1.0000000000,0.0000000000,0.0000000000
XOX..OX..,XO...OX..,O,5,0.7500000000,0.2500000000,0.0000000000
XO.X.OX..,XO...OX..,O,5,1.0000000000,0.0000000000,0.0000000000
XO.XXOXO.,XO..XOXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XOXOX,XO..XOXO.,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XOXO.,XO..XOX..,X,6,1.0000000000,0.0000000000,0.0000000000
XO.XXOX.O,XO..XOX.O,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XOXXO,XO..XOX.O,O,7,0.5000000000,0.5000000000,0.0000000000
XO..XOX.O,XO..XOX..,X,6,0.8333333333,0.1666666667,0.0000000000
XO..XOX..,XO...OX..,O,5,0.9166666667,0.0833333333,0.0000000000
XO.X.OXXO,XO...OXXO,O,7,1.0000000000,0.0000000000,0.0000000000
XO...OXXO,XO...OXX.,X,6,0.8333333333,0.1666666667,0.0000000000
XO...OXX.,XO...OX..,O,5,0.8333333333,0.1666666667,0.0000000000
XO.X.OXOX,XO...OXOX,O,7,1.0000000000,0.0000000000,0.0000000000
XO...OXOX,XO...OX.X,X,6,0.8333333333,0.1666666667,0.0000000000
XO...OX.X,XO...OX..,O,5,0.8333333333,0.1666666667,0.0000000000
XO...OX..,XO....X..,X,4,0.8666666667,0.1333333333,0.0000000000
XOXX..XOO,XOX...XOO,O,7,1.0000000000,0.0000000000,0.0000000000
XOX.X.XOO,XOX...XOO,O,7,1.0000000000,0.0000000000,0.0000000000
XOX..XXOO,XOX...XOO,O,7,0.5000000000,0.5000000000,0.0000000000
XOX...XOO,XOX...XO.,X,6,0.8333333333,0.1666666667,0.0000000000
XOX...XO.,XO....XO.,O,5,0.5833333333,0.4166666667,0.0000000000
XO.X..XO.,XO....XO.,O,5,1.0000000000,0.0000000000,0.0000000000
XO.XX.XOO,XO..X.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
XO..XXXOO,XO..X.XOO,O,7,1.0000000000,0.0000000000,0.0000000000
XO..X.XOO,XO..X.XO.,X,6,1.0000000000,0.0000000000,0.0000000000
XO..X.XO.,XO....XO.,O,5,1.0000000000,0.0000000000,0.0000000000
XO.X.XXOO,XO...XXOO,O,7,1.0000000000,0.0000000000,0.0000000000
XO...XXOO,XO...XXO.,X,6,0.8333333333,0.1666666667,0.0000000000
XO...XXO.,XO....XO.,O,5,0.5833333333,0.4166666667,0.0000000000
XO....XOX,XO....XO.,O,5,0.5833333333,0.4166666667,0.0000000000
XO....XO.,XO....X..,X,4,0.7500000000,0.2500000000,0.0000000000
XOX...X.O,XO....X.O,O,5,0.7500000000,0.0833333333,0.1666666667
XO.X..X.O,XO....X.O,O,5,1.0000000000,0.0000000000,0.0000000000
XO..X.X.O,XO....X.O,O,5,0.7500000000,0.0833333333,0.1666666667
XO...XX.O,XO....X.O,O,5,0.5833333333,0.0833333333,0.3333333333
XO....XXO,XO....X.O,O,5,0.5833333333,0.0833333333,0.3333333333
XO....X.O,XO....X..,X,4,0.7333333333,0.0666666667,0.2000000000
XO....X..,.O....X..,O,3,0.7333333333,0.1666666667,0.1000000000
.OXOX.X..,.OXO..X..,O,5,1.0000000000,0.0000000000,0.0000000000
.OXOOXXXO,.OXOOXXX.,X,8,0.0000000000,0.0000000000,1.0000000000
.OXOOXXX.,.OXOOXX..,O,7,0.5000000000,0.0000000000,0.5000000000
.OXOOXX.X,.OXOOXX..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOOXX..,.OXO.XX..,X,6,0.5000000000,0.1666666667,0.3333333333
.OXOXXXO.,.OXO.XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.XXOX,.OXO.XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.XXO.,.OXO.XX..,X,6,0.8333333333,0.1666666667,0.0000000000
.OXOXXX.O,.OXO.XX.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.XXXO,.OXO.XX.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXO.XX.O,.OXO.XX..,X,6,0.6666666667,0.0000000000,0.3333333333
.OXO.XX..,.OXO..X..,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOO.XXX,.OXOO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOO.XX.,.OXO..XX.,X,6,0.5000000000,0.1666666667,0.3333333333
.OXOXOXX.,.OXO.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.OXXX,.OXO.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.OXX.,.OXO..XX.,X,6,0.8333333333,0.1666666667,0.0000000000
.OXOX.XXO,.OXO..XXO,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO..XXO,.OXO..XX.,X,6,0.6666666667,0.0000000000,0.3333333333
.OXO..XX.,.OXO..X..,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOO.X.X,.OXO..X.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OXOXOX.X,.OXO.OX.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.OX.X,.OXO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXOX.XOX,.OXO..XOX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO..XOX,.OXO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO..X.X,.OXO..X..,O,5,0.8333333333,0.1666666667,0.0000000000
.OXO..X..,.OX...X..,X,4,0.7666666667,0.1333333333,0.1000000000
.OXXOOXXO,.OXXOOXX.,X,8,1.0000000000,0.0000000000,0.0000000000
.OXXOOXX.,.OXXOOX..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXXOOXOX,.OXXOOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
.OXXOOX.X,.OXXOOX..,O,7,0.5000000000,0.5000000000,0.0000000000
.OXXOOX..,.OXXO.X..,X,6,0.8333333333,0.1666666667,0.0000000000
.OXXO.XO.,.OXXO.X..,X,6,0.0000000000,1.0000000000,0.0000000000
.OXXOXXOO,.OXXOXX.O,X,8,0.0000000000,1.0000000000,0.0000000000
.OXXOXX.O,.OXXO.X.O,O,7,0.0000000000,1.0000000000,0.0000000000
.OXXO.XXO,.OXXO.X.O,O,7,0.5000000000,0.5000000000,0.0000000000
.OXXO.X.O,.OXXO.X..,X,6,0.5000000000,0.5000000000,0.0000000000
.OXXO.X..,.OX.O.X..,O,5,0.4166666667,0.5833333333,0.0000000000
.OX.OXXO.,.OX.OXX..,X,6,0.0000000000,1.0000000000,0.0000000000
.OX.OXXXO,.OX.OXX.O,O,7,0.0000000000,0.5000000000,0.5000000000
.OX.OXX.O,.OX.OXX..,X,6,0.0000000000,0.6666666667,0.3333333333
.OX.OXX..,.OX.O.X..,O,5,0.2500000000,0.5833333333,0.1666666667
.OX.OOXXX,.OX.OOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.OOXX.,.OX.O.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.O.XXO,.OX.O.XX.,X,6,0.3333333333,0.3333333333,0.3333333333
.OX.O.XX.,.OX.O.X..,O,5,0.5833333333,0.2500000000,0.1666666667
.OX.OOX.X,.OX.O.X.X,X,6,0.5000000000,0.5000000000,0.0000000000
.OX.O.XOX,.OX.O.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
.OX.O.X.X,.OX.O.X..,O,5,0.5000000000,0.5000000000,0.0000000000
.OX.O.X..,.OX...X..,X,4,0.4000000000,0.5000000000,0.1000000000
.OXXXOXO.,.OXX.OXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.OXOX,.OXX.OXO.,O,7,0.5000000000,0.5000000000,0.0000000000
.OXX.OXO.,.OXX.OX..,X,6,0.8333333333,0.1666666667,0.0000000000
.OXXXOX.O,.OXX.OX.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.OXXO,.OXX.OX.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.OX.O,.OXX.OX..,X,6,1.0000000000,0.0000000000,0.0000000000
.OXX.OX..,.OX..OX..,O,5,0.9166666667,0.0833333333,0.0000000000
.OX.XOX..,.OX..OX..,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.XOXXO,.OX..OXXO,O,7,1.0000000000,0.0000000000,0.0000000000
.OX..OXXO,.OX..OXX.,X,6,1.0000000000,0.0000000000,0.0000000000
.OX..OXX.,.OX..OX..,O,5,0.9166666667,0.0833333333,0.0000000000
.OX.XOXOX,.OX..OXOX,O,7,1.0000000000,0.0000000000,0.0000000000
.OX..OXOX,.OX..OX.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OX..OX.X,.OX..OX..,O,5,0.7500000000,0.2500000000,0.0000000000
.OX..OX..,.OX...X..,X,4,0.8666666667,0.1333333333,0.0000000000
.OXXX.XOO,.OXX..XOO,O,7,1.0000000000,0.0000000000,0.0000000000
.OXX.XXOO,.OXX..XOO,O,7,0.5000000000,0.5000000000,0.0000000000
.OXX..XOO,.OXX..XO.,X,6,0.8333333333,0.1666666667,0.0000000000
.OXX..XO.,.OX...XO.,O,5,0.5833333333,0.4166666667,0.0000000000
.OX.X.XO.,.OX...XO.,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.XXXOO,.OX..XXOO,O,7,1.0000000000,0.0000000000,0.0000000000
.OX..XXOO,.OX..XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
.OX..XXO.,.OX...XO.,O,5,0.5833333333,0.4166666667,0.0000000000
.OX...XOX,.OX...XO.,O,5,0.5833333333,0.4166666667,0.0000000000
.OX...XO.,.OX...X..,X,4,0.6666666667,0.3333333333,0.0000000000
.OXX..X.O,.OX...X.O,O,5,0.7500000000,0.2500000000,0.0000000000
.OX.X.X.O,.OX...X.O,O,5,1.0000000000,0.0000000000,0.0000000000
.OX..XX.O,.OX...X.O,O,5,0.5000000000,0.3333333333,0.1666666667
.OX...XXO,.OX...X.O,O,5,0.6666666667,0.1666666667,0.1666666667
.OX...X.O,.OX...X..,X,4,0.7333333333,0.1666666667,0.1000000000
.OX...X..,.O....X..,O,3,0.7111111111,0.2388888889,0.0500000000
.OOXXOXXO,.OOXXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXXOXX.,.OOXXOX..,O,7,0.0000000000,1.0000000000,0.0000000000
XOOXXOXOX,.OOXXOXOX,O,9,1.0000000000,0.0000000000,0.0000000000
.OOXXOXOX,.OOXXOX.X,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXXOX.X,.OOXXOX..,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXXOX..,.OOXX.X..,X,6,0.5000000000,0.5000000000,0.0000000000
.OOXXXXO.,.OOXX.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.XOX,.OOXX.XO.,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXX.XO.,.OOXX.X..,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXXX.O,.OOXX.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.XXO,.OOXX.X.O,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXX.X.O,.OOXX.X..,X,6,0.6666666667,0.3333333333,0.0000000000
.OOXX.X..,.OOX..X..,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXOXXXO,.OOXOXXX.,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXOXXX.,.OOXOXX..,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXOXXOX,.OOXOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXOXX.X,.OOXOXX..,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXOXX..,.OOX.XX..,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.XXOX,.OOX.XXO.,O,7,0.0000000000,1.0000000000,0.0000000000
.OOX.XXO.,.OOX.XX..,X,6,0.6666666667,0.3333333333,0.0000000000
.OOX.XXXO,.OOX.XX.O,O,7,0.5000000000,0.5000000000,0.0000000000
.OOX.XX.O,.OOX.XX..,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX.XX..,.OOX..X..,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXO.XXX,.OOXO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXO.XX.,.OOX..XX.,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX.OXXX,.OOX.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOX.OXX.,.OOX..XX.,X,6,0.6666666667,0.3333333333,0.0000000000
.OOX..XXO,.OOX..XX.,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX..XX.,.OOX..X..,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXO.X.X,.OOX..X.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OOX.OX.X,.OOX..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX..XOX,.OOX..X.X,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX..X.X,.OOX..X..,O,5,0.5000000000,0.5000000000,0.0000000000
.OOX..X..,.O.X..X..,X,4,0.6000000000,0.4000000000,0.0000000000
